pokedex_number,pokemon_name,source_page_url,downloaded_image_url,local_filename,success_failure,selection_method,error
0676,Furfrou,https://www.pokemon.com/us/pokedex/furfrou,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/676.png,0676_furfrou.png,success,canonical-full-asset,
0677,Espurr,https://www.pokemon.com/us/pokedex/espurr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/677.png,0677_espurr.png,success,canonical-full-asset,
0678,Meowstic,https://www.pokemon.com/us/pokedex/meowstic,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/678.png,0678_meowstic.png,success,canonical-full-asset,
0679,Honedge,https://www.pokemon.com/us/pokedex/honedge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/679.png,0679_honedge.png,success,canonical-full-asset,
0680,Doublade,https://www.pokemon.com/us/pokedex/doublade,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/680.png,0680_doublade.png,success,canonical-full-asset,
0681,Aegislash,https://www.pokemon.com/us/pokedex/aegislash,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/681.png,0681_aegislash.png,success,canonical-full-asset,
0682,Spritzee,https://www.pokemon.com/us/pokedex/spritzee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/682.png,0682_spritzee.png,success,canonical-full-asset,
0683,Aromatisse,https://www.pokemon.com/us/pokedex/aromatisse,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/683.png,0683_aromatisse.png,success,canonical-full-asset,
0684,Swirlix,https://www.pokemon.com/us/pokedex/swirlix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/684.png,0684_swirlix.png,success,canonical-full-asset,
0685,Slurpuff,https://www.pokemon.com/us/pokedex/slurpuff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/685.png,0685_slurpuff.png,success,canonical-full-asset,
0686,Inkay,https://www.pokemon.com/us/pokedex/inkay,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/686.png,0686_inkay.png,success,canonical-full-asset,
0687,Malamar,https://www.pokemon.com/us/pokedex/malamar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/687.png,0687_malamar.png,success,canonical-full-asset,
0688,Binacle,https://www.pokemon.com/us/pokedex/binacle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/688.png,0688_binacle.png,success,canonical-full-asset,
0689,Barbaracle,https://www.pokemon.com/us/pokedex/barbaracle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/689.png,0689_barbaracle.png,success,canonical-full-asset,
0690,Skrelp,https://www.pokemon.com/us/pokedex/skrelp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/690.png,0690_skrelp.png,success,canonical-full-asset,
0691,Dragalge,https://www.pokemon.com/us/pokedex/dragalge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/691.png,0691_dragalge.png,success,canonical-full-asset,
0692,Clauncher,https://www.pokemon.com/us/pokedex/clauncher,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/692.png,0692_clauncher.png,success,canonical-full-asset,
0693,Clawitzer,https://www.pokemon.com/us/pokedex/clawitzer,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/693.png,0693_clawitzer.png,success,canonical-full-asset,
0694,Helioptile,https://www.pokemon.com/us/pokedex/helioptile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/694.png,0694_helioptile.png,success,canonical-full-asset,
0695,Heliolisk,https://www.pokemon.com/us/pokedex/heliolisk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/695.png,0695_heliolisk.png,success,canonical-full-asset,
0696,Tyrunt,https://www.pokemon.com/us/pokedex/tyrunt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/696.png,0696_tyrunt.png,success,canonical-full-asset,
0697,Tyrantrum,https://www.pokemon.com/us/pokedex/tyrantrum,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/697.png,0697_tyrantrum.png,success,canonical-full-asset,
0698,Amaura,https://www.pokemon.com/us/pokedex/amaura,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/698.png,0698_amaura.png,success,canonical-full-asset,
0699,Aurorus,https://www.pokemon.com/us/pokedex/aurorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/699.png,0699_aurorus.png,success,canonical-full-asset,
0700,Sylveon,https://www.pokemon.com/us/pokedex/sylveon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/700.png,0700_sylveon.png,success,canonical-full-asset,
0701,Hawlucha,https://www.pokemon.com/us/pokedex/hawlucha,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/701.png,0701_hawlucha.png,success,canonical-full-asset,
0702,Dedenne,https://www.pokemon.com/us/pokedex/dedenne,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/702.png,0702_dedenne.png,success,canonical-full-asset,
0703,Carbink,https://www.pokemon.com/us/pokedex/carbink,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/703.png,0703_carbink.png,success,canonical-full-asset,
0704,Goomy,https://www.pokemon.com/us/pokedex/goomy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/704.png,0704_goomy.png,success,canonical-full-asset,
0705,Sliggoo,https://www.pokemon.com/us/pokedex/sliggoo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/705.png,0705_sliggoo.png,success,canonical-full-asset,
0706,Goodra,https://www.pokemon.com/us/pokedex/goodra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/706.png,0706_goodra.png,success,canonical-full-asset,
0707,Klefki,https://www.pokemon.com/us/pokedex/klefki,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/707.png,0707_klefki.png,success,canonical-full-asset,
0708,Phantump,https://www.pokemon.com/us/pokedex/phantump,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/708.png,0708_phantump.png,success,canonical-full-asset,
0709,Trevenant,https://www.pokemon.com/us/pokedex/trevenant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/709.png,0709_trevenant.png,success,canonical-full-asset,
0710,Pumpkaboo,https://www.pokemon.com/us/pokedex/pumpkaboo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/710.png,0710_pumpkaboo.png,success,canonical-full-asset,
0711,Gourgeist,https://www.pokemon.com/us/pokedex/gourgeist,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/711.png,0711_gourgeist.png,success,canonical-full-asset,
0712,Bergmite,https://www.pokemon.com/us/pokedex/bergmite,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/712.png,0712_bergmite.png,success,canonical-full-asset,
0713,Avalugg,https://www.pokemon.com/us/pokedex/avalugg,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/713.png,0713_avalugg.png,success,canonical-full-asset,
0714,Noibat,https://www.pokemon.com/us/pokedex/noibat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/714.png,0714_noibat.png,success,canonical-full-asset,
0715,Noivern,https://www.pokemon.com/us/pokedex/noivern,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/715.png,0715_noivern.png,success,canonical-full-asset,
0716,Xerneas,https://www.pokemon.com/us/pokedex/xerneas,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/716.png,0716_xerneas.png,success,canonical-full-asset,
0717,Yveltal,https://www.pokemon.com/us/pokedex/yveltal,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/717.png,0717_yveltal.png,success,canonical-full-asset,
0718,Zygarde,https://www.pokemon.com/us/pokedex/zygarde,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/718.png,0718_zygarde.png,success,canonical-full-asset,
0719,Diancie,https://www.pokemon.com/us/pokedex/diancie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/719.png,0719_diancie.png,success,canonical-full-asset,
0720,Hoopa,https://www.pokemon.com/us/pokedex/hoopa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/720.png,0720_hoopa.png,success,canonical-full-asset,
0721,Volcanion,https://www.pokemon.com/us/pokedex/volcanion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/721.png,0721_volcanion.png,success,canonical-full-asset,
0722,Rowlet,https://www.pokemon.com/us/pokedex/rowlet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/722.png,0722_rowlet.png,success,canonical-full-asset,
0723,Dartrix,https://www.pokemon.com/us/pokedex/dartrix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/723.png,0723_dartrix.png,success,canonical-full-asset,
0724,Decidueye,https://www.pokemon.com/us/pokedex/decidueye,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/724.png,0724_decidueye.png,success,canonical-full-asset,
0725,Litten,https://www.pokemon.com/us/pokedex/litten,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/725.png,0725_litten.png,success,canonical-full-asset,
0726,Torracat,https://www.pokemon.com/us/pokedex/torracat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/726.png,0726_torracat.png,success,canonical-full-asset,
0727,Incineroar,https://www.pokemon.com/us/pokedex/incineroar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/727.png,0727_incineroar.png,success,canonical-full-asset,
0728,Popplio,https://www.pokemon.com/us/pokedex/popplio,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/728.png,0728_popplio.png,success,canonical-full-asset,
0729,Brionne,https://www.pokemon.com/us/pokedex/brionne,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/729.png,0729_brionne.png,success,canonical-full-asset,
0730,Primarina,https://www.pokemon.com/us/pokedex/primarina,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/730.png,0730_primarina.png,success,canonical-full-asset,
0731,Pikipek,https://www.pokemon.com/us/pokedex/pikipek,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/731.png,0731_pikipek.png,success,canonical-full-asset,
0732,Trumbeak,https://www.pokemon.com/us/pokedex/trumbeak,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/732.png,0732_trumbeak.png,success,canonical-full-asset,
0733,Toucannon,https://www.pokemon.com/us/pokedex/toucannon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/733.png,0733_toucannon.png,success,canonical-full-asset,
0734,Yungoos,https://www.pokemon.com/us/pokedex/yungoos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/734.png,0734_yungoos.png,success,canonical-full-asset,
0735,Gumshoos,https://www.pokemon.com/us/pokedex/gumshoos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/735.png,0735_gumshoos.png,success,canonical-full-asset,
0736,Grubbin,https://www.pokemon.com/us/pokedex/grubbin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/736.png,0736_grubbin.png,success,canonical-full-asset,
0737,Charjabug,https://www.pokemon.com/us/pokedex/charjabug,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/737.png,0737_charjabug.png,success,canonical-full-asset,
0738,Vikavolt,https://www.pokemon.com/us/pokedex/vikavolt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/738.png,0738_vikavolt.png,success,canonical-full-asset,
0739,Crabrawler,https://www.pokemon.com/us/pokedex/crabrawler,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/739.png,0739_crabrawler.png,success,canonical-full-asset,
0740,Crabominable,https://www.pokemon.com/us/pokedex/crabominable,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/740.png,0740_crabominable.png,success,canonical-full-asset,
0741,Oricorio,https://www.pokemon.com/us/pokedex/oricorio,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/741.png,0741_oricorio.png,success,canonical-full-asset,
0742,Cutiefly,https://www.pokemon.com/us/pokedex/cutiefly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/742.png,0742_cutiefly.png,success,canonical-full-asset,
0743,Ribombee,https://www.pokemon.com/us/pokedex/ribombee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/743.png,0743_ribombee.png,success,canonical-full-asset,
0744,Rockruff,https://www.pokemon.com/us/pokedex/rockruff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/744.png,0744_rockruff.png,success,canonical-full-asset,
0745,Lycanroc,https://www.pokemon.com/us/pokedex/lycanroc,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/745.png,0745_lycanroc.png,success,canonical-full-asset,
0746,Wishiwashi,https://www.pokemon.com/us/pokedex/wishiwashi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/746.png,0746_wishiwashi.png,success,canonical-full-asset,
0747,Mareanie,https://www.pokemon.com/us/pokedex/mareanie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/747.png,0747_mareanie.png,success,canonical-full-asset,
0748,Toxapex,https://www.pokemon.com/us/pokedex/toxapex,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/748.png,0748_toxapex.png,success,canonical-full-asset,
0749,Mudbray,https://www.pokemon.com/us/pokedex/mudbray,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/749.png,0749_mudbray.png,success,canonical-full-asset,
0750,Mudsdale,https://www.pokemon.com/us/pokedex/mudsdale,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/750.png,0750_mudsdale.png,success,canonical-full-asset,
0751,Dewpider,https://www.pokemon.com/us/pokedex/dewpider,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/751.png,0751_dewpider.png,success,canonical-full-asset,
0752,Araquanid,https://www.pokemon.com/us/pokedex/araquanid,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/752.png,0752_araquanid.png,success,canonical-full-asset,
0753,Fomantis,https://www.pokemon.com/us/pokedex/fomantis,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/753.png,0753_fomantis.png,success,canonical-full-asset,
0754,Lurantis,https://www.pokemon.com/us/pokedex/lurantis,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/754.png,0754_lurantis.png,success,canonical-full-asset,
0755,Morelull,https://www.pokemon.com/us/pokedex/morelull,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/755.png,0755_morelull.png,success,canonical-full-asset,
0756,Shiinotic,https://www.pokemon.com/us/pokedex/shiinotic,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/756.png,0756_shiinotic.png,success,canonical-full-asset,
0757,Salandit,https://www.pokemon.com/us/pokedex/salandit,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/757.png,0757_salandit.png,success,canonical-full-asset,
0758,Salazzle,https://www.pokemon.com/us/pokedex/salazzle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/758.png,0758_salazzle.png,success,canonical-full-asset,
0759,Stufful,https://www.pokemon.com/us/pokedex/stufful,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/759.png,0759_stufful.png,success,canonical-full-asset,
0760,Bewear,https://www.pokemon.com/us/pokedex/bewear,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/760.png,0760_bewear.png,success,canonical-full-asset,
0761,Bounsweet,https://www.pokemon.com/us/pokedex/bounsweet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/761.png,0761_bounsweet.png,success,canonical-full-asset,
